road_name,neighborhood,diagnosis_date,latitude,longitude,administrative_area_code,year,cases
府安路,溪東里,2015/09/27,23.027,120.203,67000350,104,4
智安3街,佃東里,2015/09/27,23.052,120.181,67000350,104,1
崇善十五街,大智里,2015/09/27,22.965,120.233,67000320,104,2
長榮路,大潭里,2015/09/27,22.907,120.272,67000280,104,1
港南里,港南里,2015/09/27,23.088,120.235,67000210,104,1
榮譽街,大福里,2015/09/27,22.975,120.217,67000320,104,5
和平路,東勢里,2015/09/27,22.955,120.334,67000290,104,1
長溪路,總頭里,2015/09/27,23.041,120.204,67000350,104,1
信義二街,大灣里,2015/09/27,23.011,120.267,67000310,104,1
立德一路,大福里,2015/09/27,22.976,120.215,67000320,104,3
國安街,國安里,2015/09/27,23.02,120.182,67000350,104,1
海環街,海西里,2015/09/27,23.037,120.186,67000350,104,1
育平九街,華平里,2015/09/27,22.995,120.172,67000360,104,3
郡安路,安富里,2015/09/27,23.028,120.193,67000350,104,4
劉厝里,劉厝里,2015/09/27,23.132,120.18,67000140,104,1
廣慈街,赤嵌里,2015/09/27,22.996,120.207,67000370,104,1
公學路,學東里,2015/09/27,23.076,120.146,67000350,104,1
崇德十六街,崇文里,2015/09/27,22.969,120.229,67000320,104,3
州平3街,金城里,2015/09/27,22.998,120.15,67000360,104,1
西勢路,西勢里,2015/09/27,23.02,120.277,67000310,104,1
東門路,崇信里,2015/09/27,22.983,120.227,67000320,104,9
中山九街,南保里,2015/09/27,22.966,120.283,67000280,104,1
大順三街,辜厝里,2015/09/27,22.964,120.292,67000280,104,2
中正十八街,六甲里,2015/09/27,22.947,120.28,67000280,104,1
南園街,力行里,2015/09/28,23.008,120.224,67000340,104,13
中華一路,勝利里,2015/09/28,23.096,120.353,67000310,104,1
郡安路,溪東里,2015/09/28,23.029,120.202,67000350,104,1
郡安路,安富里,2015/09/28,23.028,120.197,67000350,104,2
公學路,公親里,2015/09/28,23.077,120.202,67000350,104,1
自強街,五福里,2015/09/28,23.085,120.21,67000340,104,1
崇善路,德高里,2015/09/28,22.893,120.219,67000320,104,1
城北路,砂崙里,2015/09/28,23.079,120.127,67000350,104,1
利南街,白雪里,2015/09/28,22.97,120.188,67000330,104,7
大通路,後市里,2015/09/28,22.968,120.294,67000280,104,1
中正北路,七甲里,2015/09/28,22.987,120.293,67000280,104,1
安和路,安順里,2015/09/28,23.052,120.219,67000350,104,2
公園路,仁里里,2015/09/28,23.233,120.26,67000080,104,1
建平17街,建平里,2015/09/28,22.997,120.182,67000360,104,3
安中路,安慶里,2015/09/28,23.035,120.206,67000350,104,2
大同路,大福里,2015/09/28,22.977,120.214,67000320,104,9
同安路,海東里,2015/09/28,23.043,120.192,67000350,104,1
公園北路,興北里,2015/09/28,23.004,120.209,67000340,104,5
明興路,南都里,2015/09/28,22.926,120.19,67000330,104,1
自強路,正強里,2015/09/28,23.036,120.264,67000310,104,1
中山路,豐榮里,2015/09/28,23.036,120.299,67000180,104,1
運河路,港仔里,2015/09/28,22.999,120.162,67000360,104,4
安中路,幸福里,2015/09/28,23.042,120.196,67000350,104,3
海佃路,海東里,2015/09/28,23.042,120.187,67000350,104,2
大德路,文化里,2015/09/28,22.973,120.289,67000280,104,1
大同路,新生里,2015/09/28,22.976,120.213,67000330,104,3
洲尾街,鹽洲里,2015/09/28,23.041,120.23,67000310,104,1
大成路,田寮里,2015/09/28,22.974,120.193,67000330,104,14
新行街,鹽行里,2015/09/28,23.038,120.241,67000310,104,1
勝利街,勝利里,2015/09/28,23.001,120.23,67000310,104,2
保東路,埤頭里,2015/09/28,22.996,120.304,67000290,104,1
中華東路,東聖里,2015/09/28,22.988,120.234,67000320,104,3
中正北路,蔦松里,2015/09/28,23.044,120.259,67000310,104,1
安生街,新順里,2015/09/28,23.045,120.214,67000350,104,1
郡平路,國平里,2015/09/28,22.989,120.172,67000360,104,1
府前路,小西里,2015/09/28,22.989,120.2,67000370,104,1
武聖路,光賢里,2015/09/28,23.134,120.132,67000370,104,1
金華路,府南里,2015/09/28,22.971,120.193,67000330,104,3
自強路,埔園里,2015/09/28,23.032,120.257,67000310,104,2
府前街,大涼里,2015/09/28,22.991,120.193,67000370,104,5
中正西路,二行里,2015/09/28,22.919,120.224,67000270,104,1
建東街,後甲里,2015/09/28,22.991,120.237,67000320,104,3
石城里,石城里,2015/09/28,23.117,120.415,67000110,104,1
新興路,日新里,2015/09/28,22.975,120.188,67000330,104,7
崇善十街,崇善里,2015/09/28,22.971,120.231,67000320,104,2
山腳里,山腳里,2015/09/28,23.049,120.41,67000180,104,1
南門路,竹溪里,2015/09/28,22.979,120.204,67000330,104,1
武聖路,大豐里,2015/09/28,23.006,120.19,67000340,104,10
永福路,永福里,2015/09/28,22.995,120.201,67000370,104,9
大同街,中央里,2015/09/28,23.033,120.307,67000180,104,2
民權路,萬昌里,2015/09/28,22.995,120.203,67000370,104,1
中山路,光文里,2015/09/28,23.132,120.294,67000190,104,1
怡安路,頂安里,2015/09/28,23.042,120.206,67000350,104,2
仁愛里,仁愛里,2015/09/28,22.961,120.221,67000270,104,1
全興里,全興里,2015/09/28,23.021,120.3,67000180,104,1
海佃路,安富里,2015/09/28,23.024,120.196,67000350,104,1
中華北路,文元里,2015/09/28,23.014,120.186,67000340,104,3
崙頂里,崙頂里,2015/09/28,23.02,120.287,67000180,104,5
大港街,大港里,2015/09/28,23.016,120.194,67000340,104,5
文賢路,文元里,2015/09/28,23.022,120.187,67000340,104,7
大同路,崇明里,2015/09/28,22.965,120.217,67000320,104,2
中山南路,二王里,2015/09/28,23.017,120.242,67000310,104,1
府安路,幸福里,2015/09/28,23.02,120.188,67000350,104,1
中山南路,東橋里,2015/09/28,23.017,120.234,67000310,104,2
府安路,海南里,2015/09/28,23.015,120.184,67000350,104,1
中山南路,二王里,2015/09/28,23.317,120.323,67000310,104,2
金華路,明亮里,2015/09/28,22.966,120.232,67000330,104,3
中華路,五王里,2015/09/28,23.013,120.231,67000310,104,3
府安路,西東里,2015/09/28,23.024,120.199,67000350,104,2
大同路,崇明里,2015/09/28,22.966,120.217,67000320,104,1
德善路,上崙里,2015/09/28,22.95,120.252,67000270,104,2
中正南路,六甲里,2015/09/28,22.958,120.284,67000280,104,1
鯤鯓路,鯤鯓里,2015/09/28,22.959,120.172,67000330,104,1
大同路,大恩里,2015/09/28,22.966,120.216,67000330,104,1
永華三街,建平里,2015/09/29,22.991,120.182,67000360,104,2
仁安6街,溪心里,2015/09/29,23.048,120.182,67000350,104,1
中華東路,崇信里,2015/09/29,22.979,120.228,67000320,104,1
海環街,海東里,2015/09/29,23.043,120.184,67000350,104,1
中正南路,鹽洲里,2015/09/29,23.042,120.236,67000310,104,1
中華西路,文平里,2015/09/29,22.986,120.185,67000360,104,1
裕農路,富強里,2015/09/29,22.986,120.23,67000320,104,5
建平十街,建平里,2015/09/29,22.994,120.184,67000360,104,1
崇德5街,崇德里,2015/09/29,22.976,120.224,67000320,104,4
礁坑里,礁坑里,2015/09/29,23.015,120.332,67000180,104,1
埤頭里,埤頭里,2015/09/29,23.192,120.225,67000070,104,1
中正路,太平里,2015/09/29,23.045,120.304,67000180,104,1
東寧路,成大里,2015/09/29,23.31,120.325,67000320,104,1
中華東路,自強里,2015/09/29,22.985,120.234,67000320,104,4
中華東路,崇信里,2015/09/29,22.979,120.227,67000320,104,1
文化二街,和平里,2015/09/29,22.978,120.231,67000320,104,1
民生路,建國里,2015/09/29,23.026,120.213,67000370,104,9
東豐路,重興里,2015/09/29,23.015,120.255,67000340,104,1
文賢路,大豐里,2015/09/29,22.925,120.18,67000340,104,1
中民里,中民里,2015/09/29,23.149,120.235,67000070,104,1
大學路,大學里,2015/09/29,22.995,120.22,67000320,104,1
長溪路,總頭里,2015/09/29,23.053,120.202,67000350,104,2
本原路,淵東里,2015/09/29,23.053,120.176,67000350,104,1
文山路,仁德里,2015/09/29,22.984,120.228,67000270,104,6
復國ㄧ路,復華里,2015/09/29,23.009,120.246,67000310,104,1
育平九街,平通里,2015/09/29,22.997,120.167,67000360,104,4
三官路,再興里,2015/09/29,22.98,120.194,67000330,104,8
長和路,布袋里,2015/09/29,23.066,120.209,67000350,104,1
裕農路,文聖里,2015/09/29,22.984,120.237,67000320,104,4
金華路,明亮里,2015/09/29,22.982,120.228,67000330,104,8
復興路,復國里,2015/09/29,23.001,120.245,67000310,104,1
永成路,建南里,2015/09/29,22.956,120.195,67000330,104,1
忠義路,大南里,2015/09/29,22.985,120.202,67000370,104,5
中正南路,大潭里,2015/09/29,22.914,120.27,67000280,104,2
成功路,五王里,2015/09/29,23.012,120.233,67000310,104,2
文賢二街,文元里,2015/09/29,23.014,120.197,67000340,104,2
新莊里,新莊里,2015/09/29,23.097,120.365,67000220,104,1
博愛街,仁里里,2015/09/29,23.233,120.255,67000080,104,1
金華路,明亮里,2015/09/29,22.969,120.191,67000330,104,1
鐵線里,鐵線里,2015/09/29,23.265,120.275,67000010,104,1
北安路,頂安里,2015/09/29,23.041,120.203,67000350,104,1
長溪路,頂安里,2015/09/29,23.041,120.205,67000350,104,2
永華二街,永就里,2015/09/29,23.059,120.294,67000200,104,1
永福街,新和里,2015/09/29,23.076,120.295,67000200,104,1
北安三街,北勢里,2015/09/29,22.965,120.332,67000290,104,1
中山路,中央里,2015/09/30,23.036,120.306,67000180,104,1
東豐路,仁愛里,2015/09/30,23.004,120.223,67000340,104,3
國安街,海佃里,2015/09/30,23.023,120.19,67000350,104,1
安寧街,安富里,2015/09/30,23.121,120.239,67000350,104,1
大新路,協興里,2015/09/30,23.037,120.299,67000180,104,1
國安街,海佃里,2015/09/30,23.023,120.187,67000350,104,3
中華西路,大涼里,2015/09/30,22.987,120.187,67000370,104,4
北勢里,北勢里,2015/09/30,23.047,120.292,67000180,104,1
安中路,淵中里,2015/09/30,23.048,120.171,67000350,104,1
北園街,元寶里,2015/09/30,22.994,120.201,67000340,104,9
大同街,中央里,2015/09/30,23.035,120.307,67000180,104,4
中正南路,尚頂里,2015/09/30,23.025,120.22,67000310,104,2
成功一街,成功里,2015/09/30,22.979,120.232,67000270,104,2
文成路,成德里,2015/09/30,23.013,120.206,67000340,104,1
文南街,仁德里,2015/09/30,22.97,120.242,67000270,104,1
中華路,永康區,2015/09/30,23.014,120.228,67000310,104,9
中正路,正強里,2015/09/30,23.031,120.254,67000310,104,2
大同路,大同里,2015/09/30,22.973,120.209,67000320,104,2
文化路,網寮里,2015/09/30,23.016,120.259,67000310,104,1
中正南路,尚頂里,2015/09/30,23.025,120.219,67000310,104,1
新興街,永康區,2015/09/30,23.122,120.464,67000310,104,1
聖南街,金華里,2015/09/30,22.936,120.244,67000330,104,1
安富街,安富里,2015/09/30,23.026,120.194,67000350,104,1
文賢一街,保安里,2015/09/30,22.93,120.23,67000270,104,1
莊敬路,東光里,2015/09/30,22.993,120.233,67000320,104,1
永就里,永就里,2015/09/30,23.277,120.192,67000200,104,1
安平路,石門里,2015/09/30,23.0,120.167,67000360,104,2
公園北路,興北里,2015/09/30,23.006,120.212,67000340,104,2
安和路,安東里,2015/09/30,23.034,120.213,67000350,104,2
中正南路,永康區,2015/09/30,23.034,120.23,67000310,104,2
自由路,和平里,2015/09/30,22.975,120.237,67000320,104,1
西華南路,赤嵌里,2015/09/30,22.997,120.211,67000370,104,1
仁和路,崇善里,2015/09/30,22.974,120.231,67000320,104,1
世平五街,金城里,2015/09/30,22.997,120.148,67000360,104,3
中華路,中興里,2015/09/30,23.006,120.238,67000310,104,3
喜樹路,喜南里,2015/09/30,22.941,120.176,67000330,104,2
義林路,仁義里,2015/09/30,22.957,120.262,67000270,104,1
中山西路,士林里,2015/09/30,23.277,120.309,67000040,104,1
仁和路,東區,2015/09/30,22.898,120.224,67000320,104,1
大灣三街,東灣里,2015/09/30,23.004,120.268,67000310,104,1
文成2路,北區,2015/09/30,23.014,120.207,67000340,104,1
北門路,北區,2015/09/30,23.013,120.217,67000340,104,22
喜樹路,喜南里,2015/09/30,22.944,120.18,67000330,104,1
中華西街,安康里,2015/09/30,23.014,120.227,67000310,104,8
義林六街,仁義里,2015/09/30,22.969,120.26,67000270,104,1
大橋一街,大橋里,2015/09/30,23.017,120.227,67000310,104,14
大橋三街,永康區,2015/09/30,23.017,120.224,67000310,104,7
南園街,北區,2015/09/30,23.009,120.225,67000340,104,14
福中街,光福里,2015/09/30,23.277,120.314,67000040,104,1
中華路,安康里,2015/09/30,22.962,120.299,67000310,104,1
東榮街,東門里,2015/09/30,22.989,120.215,67000320,104,3
安和路,安和里,2015/09/30,23.027,120.215,67000350,104,10
光華街,安西里,2015/09/30,23.165,120.169,67000120,104,1
安和路,州北里,2015/09/30,23.065,120.217,67000350,104,1
五王里,五王里,2015/09/30,23.017,120.248,67000310,104,2
國光七街,西灣里,2015/09/30,23.008,120.262,67000310,104,1
中華北路,大港里,2015/09/30,23.013,120.188,67000340,104,1
民生路,協進里,2015/09/30,23.027,120.202,67000370,104,3
中華西路,文南里,2015/09/30,22.982,120.186,67000330,104,3
和緯路,大山里,2015/09/30,23.01,120.215,67000340,104,16
德東街,大智里,2015/09/30,22.962,120.232,67000320,104,1
安和路,安南區,2015/09/30,23.029,120.214,67000350,104,1
大同路,大同里,2015/09/30,22.982,120.214,67000320,104,3
西門路,成功里,2015/09/30,23.01,120.208,67000340,104,4
健康二街,華平里,2015/09/30,22.99,120.228,67000360,104,2
長興三街,太子里,2015/09/30,22.992,120.261,67000270,104,2
磚井里,磚井里,2015/09/30,23.165,120.254,67000070,104,1
樹林街,大同里,2015/09/30,22.987,120.213,67000320,104,6
北成路,成功里,2015/09/30,23.021,120.21,67000340,104,1
仁愛街,玉田里,2015/09/30,23.12,120.468,67000230,104,1
公學路,佃東里,2015/09/30,23.068,120.176,67000350,104,1
大眾六街,四草里,2015/09/30,23.018,120.127,67000350,104,1
西勢路,西勢里,2015/10/01,23.02,120.278,67000310,104,1
安和路,州南里,2015/10/01,23.06,120.219,67000350,104,1
育成路,成德里,2015/10/01,23.018,120.206,67000340,104,1
國勝路,西門里,2015/10/01,23.0,120.16,67000360,104,1
安中路,梅花里,2015/10/01,23.042,120.195,67000350,104,1
裕平9街,安平區,2015/10/01,22.989,120.244,67000360,104,4
崇善路,崇德里,2015/10/01,22.976,120.225,67000320,104,1
郡安路,安富里,2015/10/01,23.029,120.196,67000350,104,2
新仁路,彰南里,2015/10/01,22.976,120.183,67000330,104,1
公英六街,大忠里,2015/10/01,22.969,120.214,67000330,104,4
裕農路,南聖里,2015/10/01,22.989,120.237,67000320,104,7
義安街,大安里,2015/10/01,23.034,120.197,67000350,104,1
中山東路,三合里,2015/10/01,23.01,120.237,67000310,104,7
小東路,東興里,2015/10/01,23.001,120.231,67000340,104,14
育德一街,成德里,2015/10/01,23.015,120.206,67000340,104,1
西門路,水仙里,2015/10/01,22.962,120.188,67000370,104,4
長和路,塭南里,2015/10/01,23.068,120.223,67000350,104,1
喜樹路,喜南里,2015/10/01,22.938,120.178,67000330,104,1
勝學路,勝利里,2015/10/01,23.003,120.231,67000310,104,2
裕豊街,富強里,2015/10/01,22.987,120.227,67000320,104,28
崇德十一街,崇德里,2015/10/01,22.973,120.229,67000320,104,1
小東路,永康區,2015/10/01,22.954,120.275,67000310,104,1
北興路,北灣里,2015/10/01,23.014,120.265,67000310,104,2
自強路,烏竹里,2015/10/01,23.037,120.264,67000310,104,1
崇德12街,崇成里,2015/10/01,22.972,120.229,67000320,104,11
竹南街,烏竹里,2015/10/01,23.039,120.263,67000310,104,1
安和路,安東里,2015/10/01,23.314,120.268,67000350,104,2
大和路,大和里,2015/10/01,23.011,120.19,67000340,104,5
復國路,建國里,2015/10/01,23.001,120.247,67000310,104,2
建南一路,晉江里,2015/10/01,23.178,120.254,67000070,104,1
和緯路,大豐里,2015/10/01,22.985,120.196,67000340,104,18
豐榮里,豐榮里,2015/10/01,23.034,120.297,67000180,104,1
豐里里,豐里里,2015/10/01,23.155,120.444,67000230,104,2
安興街,南興里,2015/10/01,23.071,120.158,67000350,104,1
勝利街,勝利里,2015/10/01,23.001,120.229,67000310,104,1
小東路,東興里,2015/10/01,23.001,120.227,67000340,104,2
長溪路,頂安里,2015/10/01,23.039,120.205,67000350,104,1
海安路,成德里,2015/10/01,23.011,120.203,67000340,104,1
和平北街,歸仁里,2015/10/01,22.969,120.296,67000280,104,2
明興路,同安里,2015/10/01,22.922,120.185,67000330,104,2
成功路,五王里,2015/10/01,22.99,120.225,67000310,104,7
三民街,三民里,2015/10/01,23.053,120.251,67000310,104,1
建平十一街,華平里,2015/10/01,22.996,120.175,67000360,104,1
可口街,新和里,2015/10/01,23.074,120.294,67000200,104,1
太北里,太北里,2015/10/01,23.295,120.277,67000010,104,1
東平路,東光里,2015/10/01,22.995,120.233,67000320,104,5
安和路,安東里,2015/10/01,23.032,120.216,67000350,104,1
海佃路,溪心里,2015/10/01,23.051,120.181,67000350,104,1
中華西路,彰南里,2015/10/01,22.979,120.184,67000330,104,2
健康三街,平通里,2015/10/01,22.995,120.169,67000360,104,1
明興路,同安里,2015/10/01,22.923,120.186,67000330,104,2
頂美三街,西湖里,2015/10/01,23.004,120.186,67000370,104,1
民權路,民權里,2015/10/01,22.983,120.178,67000370,104,1
保華路,仁和里,2015/10/01,22.979,120.208,67000270,104,5
大社里,大社里,2015/10/01,23.09,120.317,67000200,104,1
太子路,太子里,2015/10/01,22.992,120.25,67000270,104,1
大興街,大和里,2015/10/01,23.013,120.19,67000340,104,8
中山北路,龍潭里,2015/10/01,23.026,120.265,67000310,104,1
安中路,淵西里,2015/10/01,23.051,120.166,67000350,104,1
竹溪街,竹溪里,2015/10/01,22.98,120.21,67000330,104,1
安南路,鎮山里,2015/10/01,23.152,120.18,67000120,104,1
大同路,大恩里,2015/10/01,23.017,120.186,67000330,104,1
育平五街,育平里,2015/10/01,22.993,120.178,67000360,104,1
平豐路,億載里,2015/10/01,22.994,120.163,67000360,104,2
西門路,國姓里,2015/10/01,23.007,120.207,67000340,104,1
光明路,東榮里,2015/10/01,23.032,120.309,67000180,104,2
成功八街,崙頂里,2015/10/01,22.958,120.299,67000280,104,1
中洲路,中洲里,2015/10/01,22.906,120.253,67000270,104,1
灣裡路,同安里,2015/10/01,22.926,120.184,67000330,104,1
海佃路,安富里,2015/10/01,23.022,120.191,67000350,104,11
長溪路,總頭里,2015/10/01,23.055,120.203,67000350,104,1
興南街,佛壇里,2015/10/01,22.919,120.178,67000330,104,1
大同路,崇明里,2015/10/01,22.971,120.217,67000320,104,1
崑大路,崑山里,2015/10/01,22.996,120.255,67000310,104,1
南工街,二王里,2015/10/01,22.907,120.248,67000310,104,1
府前路,民主里,2015/10/02,22.991,120.196,67000370,104,7
安中路,梅花里,2015/10/02,23.043,120.194,67000350,104,1
臨安路,協和里,2015/10/02,23.003,120.198,67000370,104,4
長溪路,總頭里,2015/10/02,23.058,120.202,67000350,104,1
南台街,尚頂里,2015/10/02,23.023,120.224,67000310,104,1
安中路,淵中里,2015/10/02,23.051,120.172,67000350,104,1
裕農路,關聖里,2015/10/02,22.987,120.238,67000320,104,3
仁中六街,仁德里,2015/10/02,22.964,120.252,67000270,104,1
崇德五街,忠孝里,2015/10/02,22.976,120.227,67000320,104,7
